12938521604,1_43
12944026814,1_43
12942357418,1_43
12942923282,1_43
12939017984,1_43
12941399359,1_43
12938318624,1_43
12939012711,1_43
12938876252,1_43
12938147817,1_43
12942647105,1_43
12943429262,1_43
12942496075,1_43
12938214739,1_43
12942109149,1_43
12938182183,1_43
12938687741,1_43
12943800574,1_43
12938787406,1_43
12939678844,1_43
12937979084,1_43
12942752438,1_43
12943383029,1_43
12943881609,1_43
12940569249,1_43
12944256456,1_43
12940132041,1_43
12943413987,1_43
12944204161,1_43
12942352479,1_43
12938522286,1_43
12938617675,1_43
12938660098,1_43
12943581741,1_43
12942590826,1_43
12942246683,1_43
12937873314,1_43
12941933700,1_43
12942017726,1_43
12941434951,1_43
12943836249,1_43
12939794504,1_43
12937869052,1_43
12938560670,1_43
12937979708,1_43
12938500520,1_43
12939185086,1_43
12941762408,1_43
12938865228,1_43
12941471401,1_43
12942938753,1_43
12943576482,1_43
12943949916,1_43
12941900913,1_43
12944646285,1_43
12939184678,1_43
12938068988,1_43
12941915085,1_43
12943238805,1_43
12943061422,1_43
12940935184,1_43
12938641861,1_43
12944383607,1_43
12939650864,1_43
12942946691,1_43
12942953653,1_43
12939689344,1_43
12943273073,1_43
12943978016,1_43
12942813730,1_43
12937744651,1_43
12938035247,1_43
12944355372,1_43
12942025109,1_43
12942666757,1_43
12941913602,1_43
12941344607,1_43
12939879179,1_43
12943601200,1_43
12938403552,1_43
12941859786,1_43
12942562375,1_43
12943564579,1_43
12939638389,1_43
12944011659,1_43
12937757484,1_43
12937782295,1_43
12938543778,1_43
12939144836,1_43
12942550882,1_43
12941370419,1_43
12940290291,1_43
12938608590,1_43
12942600690,1_43
12939177847,1_43
12940310665,1_43
12942372300,1_43
12938506714,1_43
12939603657,1_43
12937839606,1_43
12944016183,1_43
12943681204,1_43
12942570485,1_43
12944309362,1_43
12942751753,1_43
12939687830,1_43
12940071400,1_43
12940125433,1_43
12943971224,1_43
12943608619,1_43
12942042682,1_43
12943643218,1_43
12938496489,1_43
12940638450,1_43
12942915965,1_43
12942927823,1_43
12939775623,1_43
12942761208,1_43
12944659550,1_43
12942902429,1_43
12943681451,1_43
12943871005,1_43
12940854932,1_43
12943392157,1_43
12942542391,1_43
12944244779,1_43
12944494794,1_43
12943422676,1_43
12937813912,1_43
